index,data,is_discord
12581,5.09,N
12582,5.08,N
12583,5.08,N
12584,5.06,N
12585,5.07,N
12586,5.09,N
12587,5.08,N
12588,5.09,N
12589,5.08,N
12590,5.08,N
12591,5.1,N
12592,5.1,N
12593,5.1,N
12594,5.07,N
12595,5.06,N
12596,5.06,N
12597,5.06,N
12598,5.08,N
12599,5.09,N
12600,5.1,N
12601,5.11,N
12602,5.09,N
12603,5.07,N
12604,5.07,N
12605,5.06,N
12606,5.05,N
12607,5.03,N
12608,5.01,N
12609,5.01,N
12610,5.02,N
12611,5.02,N
12612,5,N
12613,4.97,N
12614,4.94,N
12615,4.96,N
12616,4.97,N
12617,4.97,N
12618,4.96,N
12619,4.97,N
12620,4.96,N
12621,4.95,N
12622,4.95,N
12623,4.95,N
12624,4.95,N
12625,4.95,N
12626,4.93,N
12627,4.93,N
12628,4.95,N
12629,4.96,N
12630,4.95,N
12631,4.93,N
12632,4.92,N
12633,4.91,N
12634,4.94,N
12635,4.93,N
12636,4.92,N
12637,4.91,N
12638,4.93,N
12639,4.94,N
12640,4.96,N
12641,4.96,N
12642,4.94,N
12643,4.91,N
12644,4.91,N
12645,4.93,N
12646,4.93,N
12647,4.91,N
12648,4.89,N
12649,4.9,N
12650,4.92,N
12651,4.94,N
12652,4.94,N
12653,4.92,N
12654,4.89,N
12655,4.89,N
12656,4.9,N
12657,4.9,N
12658,4.91,N
12659,4.91,N
12660,4.9,N
12661,4.87,N
12662,4.86,N
12663,4.87,N
12664,4.89,N
12665,4.88,N
12666,4.84,N
12667,4.84,N
12668,4.86,N
12669,4.89,N
12670,4.91,N
12671,4.9,N
12672,4.87,N
12673,4.87,N
12674,4.86,N
12675,4.86,N
12676,4.85,N
12677,4.85,N
12678,4.84,N
12679,4.83,N
12680,4.83,N
12681,4.86,N
12682,4.87,N
12683,4.87,N
12684,4.85,N
12685,4.84,N
12686,4.83,N
12687,4.84,N
12688,4.85,N
12689,4.85,N
12690,4.83,N
12691,4.82,N
12692,4.8,N
12693,4.82,N
12694,4.86,N
12695,4.88,N
12696,4.87,N
12697,4.85,N
12698,4.84,N
12699,4.86,N
12700,4.86,N
12701,4.86,N
12702,4.84,N
12703,4.85,N
12704,4.86,N
12705,4.88,N
12706,4.87,N
12707,4.86,N
12708,4.85,N
12709,4.85,N
12710,4.85,N
12711,4.85,N
12712,4.87,N
12713,4.88,N
12714,4.88,N
12715,4.85,N
12716,4.86,N
12717,4.87,N
12718,4.88,N
12719,4.88,N
12720,4.89,N
12721,4.86,N
12722,4.83,N
12723,4.86,N
12724,4.87,N
12725,4.88,N
12726,4.87,N
12727,4.87,N
12728,4.87,N
12729,4.88,N
12730,4.89,N
12731,4.87,N
12732,4.87,N
12733,4.83,N
12734,4.84,N
12735,4.85,N
12736,4.87,N
12737,4.86,N
12738,4.85,N
12739,4.85,N
12740,4.85,N
12741,4.86,N
12742,4.87,N
12743,4.87,N
12744,4.86,N
12745,4.88,N
12746,4.89,N
12747,4.9,N
12748,4.91,N
12749,4.89,N
12750,4.88,N
12751,4.88,N
12752,4.87,N
12753,4.88,N
12754,4.88,N
12755,4.85,N
12756,4.87,N
12757,4.88,N
12758,4.9,N
12759,4.91,N
12760,4.91,N
12761,4.9,N
12762,4.92,N
12763,4.93,N
12764,4.94,N
12765,4.95,N
12766,4.96,N
12767,4.98,N
12768,4.99,N
12769,4.96,N
12770,4.97,N
12771,5,N
12772,5.04,N
12773,5.05,N
12774,5.05,N
12775,5.06,N
12776,5.07,N
12777,5.09,N
12778,5.1,N
12779,5.09,N
12780,5.12,N
12781,5.12,N
12782,5.13,N
12783,5.13,N
12784,5.13,N
12785,5.11,N
12786,5.08,N
12787,5.02,N
12788,4.96,N
12789,4.92,N
12790,4.9,N
12791,4.85,N
12792,4.84,N
12793,4.83,N
12794,4.83,N
12795,4.84,N
12796,4.84,N
12797,4.83,N
12798,4.81,N
12799,4.81,N
12800,4.83,N
12801,4.85,N
12802,4.87,N
12803,4.85,N
12804,4.84,N
12805,4.84,N
12806,4.85,N
12807,4.85,N
12808,4.87,N
12809,4.86,N
12810,4.85,N
12811,4.83,N
12812,4.83,N
12813,4.83,N
12814,4.85,N
12815,4.87,N
12816,4.85,N
12817,4.84,N
12818,4.83,N
12819,4.83,N
12820,4.84,N
12821,4.86,N
12822,4.85,N
12823,4.84,N
12824,4.83,N
12825,4.83,N
12826,4.85,N
12827,4.84,N
12828,4.85,N
12829,4.85,N
12830,4.85,N
12831,4.84,N
12832,4.83,N
12833,4.85,N
12834,4.87,N
12835,4.87,N
12836,4.87,N
12837,4.87,N
12838,4.87,N
12839,4.82,N
12840,4.73,N
12841,4.66,N
12842,4.64,N
12843,4.64,N
12844,4.64,N
12845,4.62,N
12846,4.58,N
12847,4.51,N
12848,4.46,N
12849,4.46,N
12850,4.43,N
12851,4.39,N
12852,4.33,N
12853,4.25,N
12854,4.22,N
12855,4.22,N
12856,4.21,N
12857,4.22,N
12858,4.25,N
12859,4.29,N
12860,4.32,N
12861,4.37,N
12862,4.44,N
12863,4.52,N
12864,4.59,N
12865,4.63,N
12866,4.67,N
12867,4.73,N
12868,4.79,N
12869,4.84,N
12870,4.87,N
12871,4.87,N
12872,4.87,N
12873,4.9,N
12874,4.9,N
12875,4.91,N
12876,4.92,N
12877,4.92,N
12878,4.92,N
12879,4.93,N
12880,4.94,N
12881,4.93,N
12882,4.93,N
12883,4.93,N
12884,4.94,N
12885,4.95,N
12886,4.96,N
12887,4.97,N
12888,4.97,N
12889,4.96,N
12890,4.96,N
12891,4.97,N
12892,4.97,N
12893,4.97,N
12894,4.96,N
12895,4.94,N
12896,4.93,N
12897,4.95,N
12898,4.96,N
12899,4.99,N
12900,4.99,N
12901,4.97,N
12902,4.96,N
12903,4.94,N
12904,4.95,N
12905,4.97,N
12906,5,N
12907,4.99,N
12908,4.99,N
12909,5,N
12910,5,N
12911,5.01,N
12912,4.99,N
12913,4.99,N
12914,5.01,N
12915,5.02,N
12916,5.03,N
12917,5.02,N
12918,5.01,N
12919,4.99,N
12920,5.01,N
12921,5.03,N
12922,5.06,N
12923,5.07,N
12924,5.05,N
12925,5.03,N
12926,5.04,N
12927,5.05,N
12928,5.05,N
12929,5.04,N
12930,5.02,N
12931,5.03,N
12932,5.03,N
12933,5.05,N
12934,5.06,N
12935,5.07,N
12936,5.06,N
12937,5.05,N
12938,5.04,N
12939,5.06,N
12940,5.06,N
12941,5.04,N
12942,5.03,N
12943,5.04,N
12944,5.04,N
12945,5.05,N
12946,5.07,N
12947,5.05,N
12948,5.02,N
12949,5.02,N
12950,5.01,N
12951,5.03,N
12952,5.04,N
12953,5.02,N
12954,5.01,N
12955,4.98,N
12956,4.97,N
12957,4.97,N
12958,4.97,N
12959,4.97,N
12960,4.97,N
12961,4.95,N
12962,4.95,N
12963,4.94,N
12964,4.93,N
12965,4.92,N
12966,4.91,N
12967,4.91,N
12968,4.9,N
12969,4.92,N
12970,4.93,N
12971,4.94,N
12972,4.91,N
12973,4.9,N
12974,4.9,N
12975,4.89,N
12976,4.91,N
12977,4.92,N
12978,4.92,N
12979,4.91,N
12980,4.89,N
12981,4.89,N
12982,4.88,N
12983,4.89,N
12984,4.88,N
12985,4.87,N
12986,4.88,N
12987,4.89,N
12988,4.9,N
12989,4.88,N
12990,4.88,N
12991,4.87,N
12992,4.87,N
12993,4.89,N
12994,4.9,N
12995,4.9,N
12996,4.89,N
12997,4.87,N
12998,4.88,N
12999,4.9,N
13000,4.91,N
13001,4.9,N
13002,4.87,N
13003,4.86,N
13004,4.87,N
13005,4.88,N
13006,4.86,N
13007,4.86,N
13008,4.85,N
13009,4.86,N
13010,4.87,N
13011,4.89,N
13012,4.89,N
13013,4.88,N
13014,4.87,N
13015,4.84,N
13016,4.84,N
13017,4.85,N
13018,4.86,N
13019,4.85,N
13020,4.83,N
13021,4.82,N
13022,4.83,N
13023,4.83,N
13024,4.84,N
13025,4.83,N
13026,4.83,N
13027,4.81,N
13028,4.81,N
13029,4.81,N
13030,4.81,N
13031,4.81,N
13032,4.79,N
13033,4.78,N
13034,4.78,N
13035,4.79,N
13036,4.79,N
13037,4.79,N
13038,4.77,N
13039,4.77,N
13040,4.78,N
13041,4.78,N
13042,4.79,N
13043,4.79,N
13044,4.77,N
13045,4.77,N
13046,4.77,N
13047,4.78,N
13048,4.78,N
13049,4.78,N
13050,4.78,N
13051,4.77,N
13052,4.77,N
13053,4.78,N
13054,4.8,N
13055,4.81,N
13056,4.8,N
13057,4.78,N
13058,4.78,N
13059,4.78,N
13060,4.8,N
13061,4.8,N
13062,4.79,N
13063,4.78,N
13064,4.76,N
13065,4.77,N
13066,4.78,N
13067,4.78,N
13068,4.77,N
13069,4.78,N
13070,4.78,N
13071,4.8,N
13072,4.81,N
13073,4.81,N
13074,4.82,N
13075,4.79,N
13076,4.79,N
13077,4.8,N
13078,4.81,N
13079,4.81,N
13080,4.81,N
13081,4.79,N
13082,4.77,N
13083,4.78,N
13084,4.8,N
13085,4.81,N
13086,4.79,N
13087,4.77,N
13088,4.78,N
13089,4.8,N
13090,4.81,N
13091,4.81,N
13092,4.79,N
13093,4.79,N
13094,4.79,N
13095,4.81,N
13096,4.82,N
13097,4.82,N
13098,4.82,N
13099,4.79,N
13100,4.8,N
13101,4.79,N
13102,4.79,N
13103,4.8,N
13104,4.8,N
13105,4.79,N
13106,4.8,N
13107,4.82,N
13108,4.82,N
13109,4.81,N
13110,4.8,N
13111,4.81,N
13112,4.82,N
13113,4.81,N
13114,4.82,N
13115,4.82,N
13116,4.82,N
13117,4.81,N
13118,4.81,N
13119,4.82,N
13120,4.83,N
13121,4.82,N
13122,4.81,N
13123,4.8,N
13124,4.81,N
13125,4.82,N
13126,4.81,N
13127,4.82,N
13128,4.81,N
13129,4.8,N
13130,4.8,N
13131,4.81,N
13132,4.84,N
13133,4.88,N
13134,4.89,N
13135,4.89,N
13136,4.89,N
13137,4.9,N
13138,4.92,N
13139,4.92,N
13140,4.93,N
13141,4.92,N
13142,4.95,N
13143,4.97,N
13144,4.98,N
13145,4.99,N
13146,4.99,N
13147,5,N
13148,5.01,N
13149,5.02,N
13150,5.03,N
13151,5.03,N
13152,5.03,N
13153,5.02,N
13154,5.04,N
13155,5.05,N
13156,5.07,N
13157,5.05,N
13158,5.02,N
13159,4.97,N
13160,4.94,N
13161,4.92,N
13162,4.9,N
13163,4.86,N
13164,4.83,N
13165,4.79,N
13166,4.77,N
13167,4.76,N
13168,4.76,N
13169,4.76,N
13170,4.75,N
13171,4.76,N
13172,4.79,N
13173,4.79,N
13174,4.81,N
13175,4.8,N
13176,4.8,N
13177,4.78,N
13178,4.78,N
13179,4.78,N
13180,4.78,N
13181,4.79,N
13182,4.79,N
13183,4.77,N
13184,4.77,N
13185,4.76,N
13186,4.76,N
13187,4.77,N
13188,4.76,N
13189,4.75,N
13190,4.76,N
13191,4.77,N
13192,4.79,N
13193,4.79,N
13194,4.77,N
13195,4.75,N
13196,4.76,N
13197,4.77,N
13198,4.78,N
13199,4.77,N
13200,4.79,N
13201,4.78,N
13202,4.77,N
13203,4.78,N
13204,4.77,N
13205,4.77,N
13206,4.77,N
13207,4.76,N
13208,4.73,N
13209,4.74,N
13210,4.74,N
13211,4.75,N
13212,4.77,N
13213,4.78,N
13214,4.77,N
13215,4.77,N
13216,4.78,N
13217,4.75,N
13218,4.68,N
13219,4.58,N
13220,4.54,N
13221,4.53,N
13222,4.52,N
13223,4.52,N
13224,4.5,N
13225,4.46,N
13226,4.41,N
13227,4.37,N
13228,4.33,N
13229,4.3,N
13230,4.27,N
13231,4.22,N
13232,4.2,N
13233,4.18,N
13234,4.17,N
13235,4.15,N
13236,4.13,N
13237,4.11,N
13238,4.15,N
13239,4.21,N
13240,4.27,N
13241,4.29,N
13242,4.33,N
13243,4.4,N
13244,4.49,N
13245,4.56,N
13246,4.61,N
13247,4.63,N
13248,4.66,N
13249,4.69,N
13250,4.73,N
13251,4.76,N
13252,4.81,N
13253,4.82,N
13254,4.83,N
13255,4.83,N
13256,4.83,N
13257,4.84,N
13258,4.86,N
13259,4.86,N
13260,4.85,N
13261,4.85,N
13262,4.85,N
13263,4.87,N
13264,4.89,N
13265,4.88,N
13266,4.87,N
13267,4.85,N
13268,4.85,N
13269,4.85,N
13270,4.87,N
13271,4.88,N
13272,4.87,N
13273,4.86,N
13274,4.86,N
13275,4.86,N
13276,4.87,N
13277,4.88,N
13278,4.88,N
13279,4.88,N
13280,4.89,N
13281,4.88,N
13282,4.88,N
13283,4.87,N
13284,4.87,N
13285,4.88,N
13286,4.89,N
13287,4.9,N
13288,4.9,N
13289,4.91,N
13290,4.89,N
13291,4.9,N
13292,4.88,N
13293,4.92,N
13294,4.94,N
13295,4.95,N
13296,4.93,N
13297,4.91,N
13298,4.93,N
13299,4.95,N
13300,4.95,N
13301,4.96,N
13302,4.94,N
13303,4.94,N
13304,4.95,N
13305,4.97,N
13306,4.98,N
13307,4.99,N
13308,4.97,N
13309,4.97,N
13310,4.97,N
13311,4.98,N
13312,4.97,N
13313,4.96,N
13314,4.96,N
13315,4.97,N
13316,4.98,N
13317,5,N
13318,5.01,N
13319,5.01,N
13320,4.98,N
13321,4.96,N
13322,4.97,N
13323,4.99,N
13324,5.01,N
13325,5,N
13326,4.99,N
13327,4.96,N
13328,4.96,N
13329,4.99,N
13330,5,N
13331,4.97,N
13332,4.97,N
13333,4.95,N
13334,4.94,N
13335,4.93,N
13336,4.93,N
13337,4.93,N
13338,4.94,N
13339,4.91,N
13340,4.89,N
13341,4.9,N
13342,4.9,N
13343,4.88,N
13344,4.87,N
13345,4.86,N
13346,4.85,N
13347,4.85,N
13348,4.87,N
13349,4.87,N
13350,4.86,N
13351,4.84,N
13352,4.84,N
13353,4.84,N
13354,4.85,N
13355,4.85,N
13356,4.84,N
13357,4.82,N
13358,4.82,N
13359,4.83,N
13360,4.84,N
13361,4.83,N
13362,4.82,N
13363,4.8,N
13364,4.8,N
13365,4.81,N
13366,4.84,N
13367,4.86,N
13368,4.84,N
13369,4.82,N
13370,4.8,N
13371,4.82,N
13372,4.81,N
13373,4.8,N
13374,4.8,N
13375,4.79,N
13376,4.81,N
13377,4.82,N
13378,4.82,N
13379,4.8,N
13380,4.8,N
13381,4.81,N
13382,4.81,N
13383,4.82,N
13384,4.82,N
13385,4.82,N
13386,4.79,N
13387,4.77,N
13388,4.76,N
13389,4.76,N
13390,4.8,N
13391,4.8,N
13392,4.79,N
13393,4.77,N
13394,4.76,N
13395,4.78,N
13396,4.79,N
13397,4.79,N
13398,4.78,N
13399,4.76,N
13400,4.76,N
13401,4.76,N
13402,4.78,N
13403,4.76,N
13404,4.75,N
13405,4.73,N
13406,4.75,N
13407,4.76,N
13408,4.76,N
13409,4.76,N
13410,4.75,N
13411,4.73,N
13412,4.74,N
13413,4.74,N
13414,4.76,N
13415,4.74,N
13416,4.73,N
13417,4.72,N
13418,4.72,N
13419,4.72,N
13420,4.74,N
13421,4.74,N
13422,4.72,N
13423,4.72,N
13424,4.72,N
13425,4.74,N
13426,4.74,N
13427,4.73,N
13428,4.72,N
13429,4.73,N
13430,4.76,N
13431,4.76,N
13432,4.76,N
13433,4.76,N
13434,4.76,N
13435,4.75,N
13436,4.76,N
13437,4.77,N
13438,4.77,N
13439,4.78,N
13440,4.77,N
13441,4.75,N
13442,4.76,N
13443,4.77,N
13444,4.77,N
13445,4.74,N
13446,4.72,N
13447,4.72,N
13448,4.75,N
13449,4.78,N
13450,4.78,N
13451,4.76,N
13452,4.74,N
13453,4.73,N
13454,4.76,N
13455,4.78,N
13456,4.79,N
13457,4.78,N
13458,4.76,N
13459,4.76,N
13460,4.75,N
13461,4.74,N
13462,4.77,N
13463,4.77,N
13464,4.77,N
13465,4.74,N
13466,4.74,N
13467,4.75,N
13468,4.77,N
13469,4.78,N
13470,4.78,N
13471,4.77,N
13472,4.77,N
13473,4.77,N
13474,4.77,N
13475,4.77,N
13476,4.76,N
13477,4.76,N
13478,4.76,N
13479,4.76,N
13480,4.76,N
13481,4.75,N
13482,4.75,N
13483,4.77,N
13484,4.79,N
13485,4.79,N
13486,4.79,N
13487,4.79,N
13488,4.81,N
13489,4.81,N
13490,4.8,N
13491,4.8,N
13492,4.8,N
13493,4.79,N
13494,4.8,N
13495,4.76,N
13496,4.76,N
13497,4.77,N
13498,4.78,N
13499,4.8,N
13500,4.77,N
13501,4.76,N
13502,4.77,N
13503,4.79,N
13504,4.8,N
13505,4.79,N
13506,4.77,N
13507,4.76,N
13508,4.79,N
13509,4.8,N
13510,4.81,N
13511,4.79,N
13512,4.76,N
13513,4.76,N
13514,4.77,N
13515,4.78,N
13516,4.79,N
13517,4.78,N
13518,4.78,N
13519,4.79,N
13520,4.78,N
13521,4.79,N
13522,4.78,N
13523,4.79,N
13524,4.79,N
13525,4.77,N
13526,4.77,N
13527,4.78,N
13528,4.78,N
13529,4.78,N
13530,4.78,N
13531,4.75,N
13532,4.75,N
13533,4.75,N
13534,4.78,N
13535,4.8,N
13536,4.81,N
13537,4.79,N
13538,4.79,N
13539,4.78,N
13540,4.8,N
13541,4.81,N
13542,4.79,N
13543,4.79,N
13544,4.79,N
13545,4.8,N
13546,4.81,N
13547,4.81,N
13548,4.81,N
13549,4.8,N
13550,4.82,N
13551,4.83,N
13552,4.86,N
13553,4.86,N
13554,4.85,N
13555,4.84,N
13556,4.83,N
13557,4.86,N
13558,4.89,N
13559,4.93,N
13560,4.95,N
13561,4.94,N
13562,4.94,N
13563,4.94,N
13564,4.95,N
13565,4.97,N
13566,4.98,N
13567,4.98,N
13568,4.99,N
13569,5.01,N
13570,5.02,N
13571,5.04,N
13572,5.04,N
13573,5.02,N
13574,4.99,N
13575,4.96,N
13576,4.9,N
13577,4.86,N
13578,4.84,N
13579,4.8,N
13580,4.78,N
13581,4.77,N
13582,4.76,N
13583,4.74,N
13584,4.73,N
13585,4.72,N
13586,4.72,N
13587,4.74,N
13588,4.73,N
13589,4.72,N
13590,4.72,N
13591,4.72,N
13592,4.73,N
13593,4.74,N
13594,4.74,N
13595,4.75,N
13596,4.74,N
13597,4.73,N
13598,4.74,N
13599,4.73,N
13600,4.73,N
13601,4.73,N
13602,4.72,N
13603,4.72,N
13604,4.72,N
13605,4.73,N
13606,4.74,N
13607,4.73,N
13608,4.71,N
13609,4.7,N
13610,4.7,N
13611,4.72,N
13612,4.75,N
13613,4.75,N
13614,4.73,N
13615,4.71,N
13616,4.73,N
13617,4.75,N
13618,4.76,N
13619,4.73,N
13620,4.7,N
13621,4.7,N
13622,4.77,N
13623,4.82,N
13624,4.83,N
13625,4.83,N
13626,4.79,N
13627,4.71,N
13628,4.61,N
13629,4.56,N
13630,4.54,N
13631,4.54,N
13632,4.54,N
13633,4.5,N
13634,4.45,N
13635,4.41,N
13636,4.4,N
13637,4.38,N
13638,4.34,N
13639,4.28,N
13640,4.2,N
13641,4.16,N
13642,4.13,N
13643,4.11,N
13644,4.09,N
13645,4.12,N
13646,4.18,N
13647,4.22,N
13648,4.26,N
13649,4.34,N
13650,4.41,N
13651,4.46,N
13652,4.5,N
13653,4.56,N
13654,4.62,N
13655,4.66,N
13656,4.68,N
13657,4.69,N
13658,4.71,N
13659,4.75,N
13660,4.79,N
13661,4.78,N
13662,4.77,N
13663,4.76,N
13664,4.78,N
13665,4.79,N
13666,4.8,N
13667,4.79,N
13668,4.79,N
13669,4.77,N
13670,4.78,N
13671,4.8,N
13672,4.81,N
13673,4.81,N
13674,4.8,N
13675,4.8,N
13676,4.8,N
13677,4.81,N
13678,4.82,N
13679,4.81,N
13680,4.81,N
13681,4.81,N
13682,4.81,N
13683,4.82,N
13684,4.82,N
13685,4.82,N
13686,4.81,N
13687,4.81,N
13688,4.84,N
13689,4.85,N
13690,4.86,N
13691,4.84,N
13692,4.85,N
13693,4.83,N
13694,4.84,N
13695,4.85,N
13696,4.86,N
13697,4.86,N
13698,4.85,N
13699,4.85,N
13700,4.87,N
13701,4.87,N
13702,4.89,N
13703,4.86,N
13704,4.88,N
13705,4.87,N
13706,4.88,N
13707,4.9,N
13708,4.91,N
13709,4.91,N
13710,4.92,N
13711,4.9,N
13712,4.9,N
13713,4.9,N
13714,4.94,N
13715,4.93,N
13716,4.92,N
13717,4.89,N
13718,4.9,N
13719,4.91,N
13720,4.93,N
13721,4.92,N
13722,4.92,N
13723,4.92,N
13724,4.91,N
13725,4.9,N
13726,4.91,N
13727,4.92,N
13728,4.91,N
13729,4.9,N
13730,4.92,N
13731,4.94,N
13732,4.93,N
13733,4.92,N
13734,4.91,N
13735,4.91,N
13736,4.91,N
13737,4.93,N
13738,4.93,N
13739,4.91,N
13740,4.88,N
13741,4.87,N
13742,4.87,N
13743,4.87,N
13744,4.87,N
13745,4.87,N
13746,4.86,N
13747,4.84,N
13748,4.83,N
13749,4.83,N
13750,4.82,N
13751,4.81,N
13752,4.81,N
13753,4.81,N
13754,4.83,N
13755,4.82,N
13756,4.84,N
13757,4.82,N
13758,4.79,N
13759,4.78,N
13760,4.78,N
13761,4.83,N
13762,4.84,N
13763,4.83,N
13764,4.8,N
13765,4.77,N
13766,4.76,N
13767,4.78,N
13768,4.8,N
13769,4.81,N
13770,4.79,N
13771,4.78,N
13772,4.79,N
13773,4.79,N
13774,4.8,N
13775,4.78,N
13776,4.77,N
13777,4.78,N
13778,4.79,N
13779,4.8,N
13780,4.82,N
13781,4.8,N
13782,4.8,N
13783,4.78,N
13784,4.78,N
13785,4.79,N
13786,4.8,N
13787,4.8,N
13788,4.81,N
13789,4.8,N
13790,4.79,N
13791,4.79,N
13792,4.8,N
13793,4.81,N
13794,4.81,N
13795,4.78,N
13796,4.8,N
13797,4.8,N
13798,4.81,N
13799,4.82,N
13800,4.8,N
13801,4.79,N
13802,4.79,N
13803,4.8,N
13804,4.79,N
13805,4.8,N
13806,4.79,N
13807,4.76,N
13808,4.76,N
13809,4.76,N
13810,4.78,N
13811,4.78,N
13812,4.78,N
13813,4.77,N
13814,4.76,N
13815,4.76,N
13816,4.77,N
13817,4.77,N
13818,4.76,N
13819,4.73,N
13820,4.73,N
13821,4.73,N
13822,4.74,N
13823,4.76,N
13824,4.76,N
13825,4.74,N
13826,4.74,N
13827,4.74,N
13828,4.75,N
13829,4.76,N
13830,4.75,N
13831,4.74,N
13832,4.73,N
13833,4.74,N
13834,4.75,N
13835,4.75,N
13836,4.74,N
13837,4.73,N
13838,4.72,N
13839,4.73,N
13840,4.75,N
13841,4.76,N
13842,4.74,N
13843,4.73,N
13844,4.73,N
13845,4.74,N
13846,4.74,N
13847,4.74,N
13848,4.73,N
13849,4.74,N
13850,4.74,N
13851,4.75,N
13852,4.74,N
13853,4.75,N
13854,4.77,N
13855,4.76,N
13856,4.78,N
13857,4.78,N
13858,4.78,N
13859,4.78,N
13860,4.76,N
13861,4.73,N
13862,4.74,N
13863,4.76,N
13864,4.79,N
13865,4.81,N
13866,4.79,N
13867,4.78,N
13868,4.77,N
13869,4.79,N
13870,4.8,N
13871,4.79,N
13872,4.78,N
13873,4.76,N
13874,4.76,N
13875,4.78,N
13876,4.8,N
13877,4.8,N
13878,4.77,N
13879,4.74,N
13880,4.76,N
13881,4.76,N
13882,4.8,N
13883,4.8,N
13884,4.78,N
13885,4.76,N
13886,4.77,N
13887,4.78,N
13888,4.8,N
13889,4.8,N
13890,4.79,N
13891,4.79,N
13892,4.79,N
13893,4.8,N
13894,4.8,N
13895,4.8,N
13896,4.78,N
13897,4.76,N
13898,4.77,N
13899,4.78,N
13900,4.8,N
13901,4.8,N
13902,4.8,N
13903,4.77,N
13904,4.77,N
13905,4.78,N
13906,4.79,N
13907,4.79,N
13908,4.78,N
13909,4.78,N
13910,4.8,N
13911,4.8,N
13912,4.8,N
13913,4.79,N
13914,4.78,N
13915,4.78,N
13916,4.77,N
13917,4.8,N
13918,4.81,N
13919,4.79,N
13920,4.79,N
13921,4.78,N
13922,4.78,N
13923,4.81,N
13924,4.8,N
13925,4.81,N
13926,4.79,N
13927,4.78,N
13928,4.78,N
13929,4.8,N
13930,4.8,N
13931,4.81,N
13932,4.8,N
13933,4.8,N
13934,4.8,N
13935,4.81,N
13936,4.81,N
13937,4.81,N
13938,4.8,N
13939,4.79,N
13940,4.81,N
13941,4.8,N
13942,4.81,N
13943,4.8,N
13944,4.8,N
13945,4.79,N
13946,4.79,N
13947,4.8,N
13948,4.81,N
13949,4.82,N
13950,4.81,N
13951,4.81,N
13952,4.81,N
13953,4.82,N
13954,4.81,N
13955,4.81,N
13956,4.81,N
13957,4.81,N
13958,4.83,N
13959,4.84,N
13960,4.85,N
13961,4.84,N
13962,4.81,N
13963,4.79,N
13964,4.79,N
13965,4.82,N
13966,4.83,N
13967,4.83,N
13968,4.82,N
13969,4.8,N
13970,4.8,N
13971,4.81,N
13972,4.84,N
13973,4.84,N
13974,4.84,N
13975,4.85,N
13976,4.84,N
13977,4.84,N
13978,4.85,N
13979,4.85,N
13980,4.85,N
13981,4.86,N
13982,4.88,N
13983,4.89,N
13984,4.91,N
13985,4.92,N
13986,4.94,N
13987,4.94,N
13988,4.98,N
13989,4.99,N
13990,5,N
13991,5.01,N
13992,5.02,N
13993,5.02,N
13994,5,N
13995,5.02,N
13996,5.04,N
13997,5.05,N
13998,5.05,N
13999,5.06,N
14000,5.07,N
14001,5.05,N
14002,5.03,N
14003,4.98,N
14004,4.91,N
14005,4.89,N
14006,4.88,N
14007,4.85,N
14008,4.81,N
14009,4.78,N
14010,4.76,N
14011,4.74,N
14012,4.74,N
14013,4.75,N
14014,4.78,N
14015,4.8,N
14016,4.79,N
14017,4.79,N
14018,4.79,N
14019,4.79,N
14020,4.79,N
14021,4.78,N
14022,4.78,N
14023,4.77,N
14024,4.77,N
14025,4.78,N
14026,4.78,N
14027,4.79,N
14028,4.77,N
14029,4.77,N
14030,4.77,N
14031,4.77,N
14032,4.77,N
14033,4.77,N
14034,4.77,N
14035,4.76,N
14036,4.78,N
14037,4.8,N
14038,4.81,N
14039,4.81,N
14040,4.8,N
14041,4.79,N
14042,4.79,N
14043,4.79,N
14044,4.79,N
14045,4.81,N
14046,4.8,N
14047,4.77,N
14048,4.75,N
14049,4.74,N
14050,4.74,N
14051,4.79,N
14052,4.82,N
14053,4.82,N
14054,4.83,N
14055,4.83,N
14056,4.77,N
14057,4.68,N
14058,4.6,N
14059,4.59,N
14060,4.58,N
14061,4.58,N
14062,4.58,N
14063,4.53,N
14064,4.47,N
14065,4.39,N
14066,4.37,N
14067,4.35,N
14068,4.34,N
14069,4.3,N
14070,4.24,N
14071,4.19,N
14072,4.16,N
14073,4.17,N
14074,4.16,N
14075,4.17,N
14076,4.22,N
14077,4.25,N
14078,4.32,N
14079,4.35,N
14080,4.43,N
14081,4.5,N
14082,4.56,N
14083,4.59,N
14084,4.63,N
14085,4.67,N
14086,4.72,N
14087,4.79,N
14088,4.82,N
14089,4.84,N
14090,4.85,N
14091,4.86,N
14092,4.88,N
14093,4.89,N
14094,4.87,N
14095,4.87,N
14096,4.88,N
14097,4.89,N
14098,4.9,N
14099,4.89,N
14100,4.88,N
14101,4.88,N
14102,4.9,N
14103,4.92,N
14104,4.92,N
14105,4.91,N
14106,4.9,N
14107,4.89,N
14108,4.9,N
14109,4.92,N
14110,4.93,N
14111,4.91,N
14112,4.9,N
14113,4.89,N
14114,4.9,N
14115,4.9,N
14116,4.91,N
14117,4.91,N
14118,4.9,N
14119,4.9,N
14120,4.91,N
14121,4.93,N
14122,4.93,N
14123,4.94,N
14124,4.93,N
14125,4.9,N
14126,4.91,N
14127,4.94,N
14128,4.94,N
14129,4.97,N
14130,4.98,N
14131,4.97,N
14132,4.96,N
14133,4.96,N
14134,4.98,N
14135,4.98,N
14136,4.98,N
14137,4.96,N
